ref_id,head,tail,start codon,stop codon
H41C03.3.1,1,1719,106,1626
H41C03.3.2,1,1687,76,1596
H41C03.3.3,1,1613,1,1521
H41C03.3.4,1,1757,139,1659
H42K12.1a.1,1,2401,11,1909
H42K12.1b.1,1,2413,11,1921
H42K12.3.1,1,1695,17,1585
H42K12.3.2,1,1692,14,1582
H42K12.3.3,1,1844,166,1734
H43E16.1a.1,1,3738,50,3661
H43E16.1b.1,1,2916,50,2839
H43I07.1a.1,1,1475,43,870
H43I07.1b.1,1,1445,41,706
H43I07.1b.2,1,1097,41,706
H43I07.1c.1,1,1021,43,687
H43I07.2.1,1,1244,7,1107
H43I07.3a.1,1,1366,40,1059
H43I07.3b.1,1,831,1,534
H43I07.4.1,1,355,33,194
JC8.10a.1,1,3658,4,3345
JC8.10a.2,1,3677,4,3345
JC8.10a.3,1,3630,4,3345
JC8.10b.1,1,3676,4,3363
JC8.10b.2,1,3677,4,3363
JC8.10c.1,1,1533,4,1512
JC8.10c.2,1,1611,4,1512
JC8.10c.3,1,3693,10,1518
JC8.10d.1,1,1594,4,1530
JC8.12a.1,1,1016,1,948
JC8.12b.1,1,984,2,916
JC8.13a.1,1,1018,3,998
JC8.13a.2,1,1045,30,1025
JC8.14.1,1,679,13,435
JC8.14.2,1,772,103,525
JC8.16.1,1,1011,20,973
JC8.2.1,1,1525,6,1409
JC8.2.2,1,1602,6,1409
JC8.3a.1,1,684,92,589
JC8.3c.1,1,268,21,173
JC8.4.1,1,624,3,533
JC8.4.2,1,892,350,880
JC8.5a.1,1,945,1,783
JC8.5b.1,1,749,7,594
JC8.6a.1,1,1567,18,1325
JC8.6b.1,1,1546,16,1305
JC8.6c.1,1,1563,24,1322
JC8.6d.1,1,1567,24,1322
JC8.7a.1,1,1223,16,1017
JC8.7a.2,1,1242,16,1017
JC8.7b.1,1,954,1,738
JC8.8.1,1,498,1,417
JC8.8.2,1,694,197,613
K01A11.1.1,1,1080,134,730
K01A11.2.1,1,781,6,695
K01A11.3.1,1,921,1,921
K01A11.4a.1,1,2676,18,2582
K01A11.4b.1,1,2230,1,2136
K01A12.2.1,1,497,92,322
K01A12.2.2,1,531,161,391
K01A12.3.1,1,1861,51,1541
K01A12.4.1,1,394,27,380
K01A2.1.1,1,1014,97,960
K01A2.10a.1,1,883,4,777
K01A2.10b.1,1,324,3,218
K01A2.11a.1,1,1826,3,1760
K01A2.11b.1,1,1570,3,1451
K01A2.11d.1,1,2109,3,2042
K01A2.12.1,1,453,1,453
K01A2.2a.1,1,539,38,454
K01A2.2b.1,1,352,1,273
K01A2.2d.1,1,223,1,144
K01A2.4a.1,1,2479,1163,1984
K01A2.4a.2,1,2103,1163,1984
K01A2.4b.1,1,2186,1,447
K01A2.4b.2,1,4967,1,447
K01A2.5a.1,1,865,11,808
K01A2.5a.2,1,982,127,924
K01A2.5b.1,1,233,1,177
K01A2.6.1,1,454,1,219
K01A2.7.1,1,1223,1,1185
K01A2.8a.1,1,863,308,787
K01A2.8c.1,1,2235,1812,2159
K01A2.8c.2,1,633,200,547
K01A2.8c.3,1,629,209,556
K01A2.8c.4,1,811,391,738
K01A2.8c.5,1,792,362,709
K01A2.8c.6,1,770,340,687
K01A2.8d.1,1,631,54,548
K01A2.9.1,1,453,1,453
K01A6.2a.1,1,3498,52,3216
K01A6.2b.1,1,3087,238,2805
K01A6.2c.1,1,3015,1,3015
K01A6.2d.1,1,3488,797,3205
K01A6.2d.2,1,3504,814,3222
K01A6.2d.3,1,3390,700,3108
K01A6.2d.4,1,2747,57,2465
K01A6.2e.1,1,2773,1,2490
K01A6.4.1,1,981,21,875
K01A6.5a.1,1,664,1,624
K01A6.6a.1,1,1570,55,1410
K01A6.6b.1,1,1434,55,1434
K01A6.7.1,1,429,23,343
K01A6.7.2,1,420,14,334
K01A6.8.1,1,420,28,366
K01B6.1.1,1,3013,164,2362
K01B6.1.2,1,3070,214,2412
K01B6.1.3,1,3074,218,2416
K01B6.2.1,1,1247,1,1086
K01B6.3.1,1,1508,61,1293
K01B6.4.1,1,496,52,429
K01C8.1.1,1,1620,14,1513
K01C8.1.2,1,1861,255,1754
K01C8.10.1,1,1854,2,1624
K01C8.10.2,1,1853,1,1623
K01C8.2.1,1,1713,474,1643
K01C8.3a.1,1,2163,11,1963
K01C8.3a.2,1,2196,41,1993
K01C8.3b.1,1,2228,41,2158
K01C8.5.1,1,2342,98,2221
K01C8.5.2,1,2253,9,2132
K01C8.6.1,1,849,2,721
K01C8.6.2,1,889,42,761
K01C8.7a.1,1,1177,92,982
K01C8.7b.1,1,1140,47,502
K01C8.8.1,1,1659,1,1659
K01C8.9.1,1,1811,21,1691
K01C8.9.2,1,2118,21,1691
K01D12.1.1,1,1100,34,978
K01D12.10.1,1,700,1,684
K01D12.11.1,1,931,25,858
K01D12.12.1,1,923,4,837
K01D12.13a.1,1,1008,58,900
K01D12.13b.1,1,954,1,846
K01D12.14.1,1,921,33,872
K01D12.15.1,1,378,67,321
K01D12.15.2,1,367,55,309
K01D12.15.3,1,362,50,304
K01D12.15.4,1,361,49,303
K01D12.15.5,1,351,39,293
K01D12.15.6,1,347,36,290
K01D12.15.7,1,299,33,287
K01D12.15.8,1,347,36,290
K01D12.15.9,1,349,37,291
K01D12.20.1,1,48,1,48
K01D12.4a.1,1,1699,142,1458
K01D12.4a.2,1,1818,261,1577
K01D12.4b.1,1,1646,14,1405
K01D12.4c.1,1,1597,1,1356
K01D12.5.1,1,894,6,818
K01D12.6.1,1,1797,95,1594
K01D12.7.1,1,424,127,381
K01D12.7.2,1,363,31,285
K01D12.7.3,1,384,50,304
K01D12.7.4,1,392,58,312
K01D12.7.5,1,345,48,302
K01D12.7.6,1,354,57,311
K01D12.7.7,1,333,36,290
K01D12.7.8,1,334,37,291
K01D12.7.9,1,456,122,376
K01D12.8.1,1,509,13,432
K01D12.9.1,1,556,22,351
K01F9.2.1,1,966,104,883
K01F9.2.2,1,978,114,893
K01G12.22.1,1,324,1,324
K01G12.3.1,1,1658,53,1471
K01G12.3.2,1,1634,29,1447
K01G5.1.1,1,1232,4,1158
K01G5.10.1,1,786,5,751
K01G5.2a.1,1,691,12,539
K01G5.2b.1,1,990,14,919
K01G5.2c.1,1,993,12,923
K01G5.2c.2,1,1063,16,927
K01G5.3.1,1,1240,55,1014
K01G5.3.2,1,1145,23,982
K01G5.3.3,1,1138,23,982
K01G5.4.1,1,959,3,650
K01G5.4.2,1,814,3,650
K01G5.4.3,1,816,3,650
K01G5.4.4,1,799,3,650
K01G5.5.1,1,1503,14,1351
K01G5.5.2,1,1529,14,1351
K01G5.5.3,1,1557,20,1357
K01G5.6.1,1,2659,65,2509
K01G5.6.2,1,2692,98,2542
K01G5.7.1,1,1470,8,1357
K01G5.7.2,1,1506,37,1386
K01G5.8a.1,1,416,8,322
K01G5.8a.2,1,382,8,322
K01G5.8a.3,1,365,8,322
K01G5.8b.1,1,366,11,334
K01G5.8b.2,1,428,8,331
K01G5.9.1,1,1559,364,1359
K01G5.9.2,1,1302,99,1094
K01G5.9.3,1,1581,364,1359
K01G5.9.4,1,1447,244,1239
K01H12.1a.1,1,359,13,255
K01H12.1b.1,1,234,1,132
K01H12.2.1,1,1037,48,989
K01H12.3a.1,1,1231,44,1111
K01H12.3b.1,1,674,1,555
K01H12.4.1,1,1172,97,1086
K01H12.4.2,1,1137,62,1051
K02A11.1a.1,1,2282,162,1592
K02A11.1a.2,1,1986,162,1592
K02A11.1a.3,1,2279,167,1597
K02A11.1a.4,1,2281,169,1599
K02A11.1a.5,1,2212,100,1530
K02A11.1a.6,1,2212,100,1530
K02A11.1b.1,1,2294,162,1604
K02A11.1b.2,1,2287,162,1604
K02A11.1b.3,1,2292,167,1609
K02A11.1b.4,1,2225,100,1542
K02A11.2.1,1,652,1,618
K02A11.3.1,1,1002,8,931
K02A11.3.2,1,1030,35,958
K02A11.4.1,1,448,38,376
K02A2.1.1,1,477,1,477
K02A2.2.1,1,1005,1,1005
K02A2.3a.1,1,3376,19,3231
K02A2.3b.1,1,3391,1,3246
K02A2.5.1,1,860,127,402
K02A2.7.1,1,1011,1,1011
K02A4.1.1,1,1845,15,1262
K02A4.2.1,1,688,19,207
K02A4.2.2,1,849,180,368
K02A4.2.3,1,563,180,368
K02A4.2.4,1,789,120,308
K02A4.2.5,1,888,219,407
K02A4.2.6,1,967,298,486
K02A6.1.1,1,285,1,285
K02A6.2.1,1,628,115,552
K02A6.3a.1,1,1757,108,1559
K02A6.3b.1,1,1797,1101,1598
K02A6.3b.10,1,1639,943,1440
K02A6.3b.11,1,2271,1575,2072
K02A6.3b.12,1,1339,644,1141
K02A6.3b.2,1,1935,1239,1736
K02A6.3b.3,1,1659,963,1460
K02A6.3b.4,1,1377,681,1178
K02A6.3b.5,1,1019,323,820
K02A6.3b.6,1,1468,773,1270
K02A6.3b.7,1,1133,438,935
K02A6.3b.8,1,1619,924,1421
K02A6.3b.9,1,2345,1649,2146
K02A6.4.1,1,324,1,324
K02B12.1.1,1,1795,345,1487
K02B12.2.1,1,860,155,745
K02B12.3.1,1,1500,1,1278
K02B12.3.2,1,1525,98,1375
K02B12.4a.1,1,1178,53,1048
K02B12.4b.1,1,1333,1,1203
K02B12.5.1,1,3678,1,3597
K02B12.5.2,1,3695,1,3597
K02B12.6.1,1,514,1,405
K02B12.7.1,1,1516,1,1272
K02B12.7.2,1,1823,291,1562
K02B12.8a.1,1,1285,17,1180
K02B12.8b.1,1,1294,23,1192
K02B12.9.1,1,451,38,394
K02B2.1.1,1,1556,7,1380
K02B2.3.1,1,1244,18,1019
K02B2.4a.1,1,1875,7,1677
K02B2.4b.1,1,1146,1,948
K02B2.5.1,1,407,13,366
K02B2.5.2,1,468,6,359
K02B2.5.3,1,709,247,600
K02B2.6.1,1,384,1,384
K02B7.3a.1,1,560,17,376
K02B7.3b.1,1,501,40,366
K02B9.1.1,1,2365,22,1932
K02B9.2.1,1,2910,22,2481
K02B9.4a.1,1,1265,84,764
K02B9.4a.2,1,1390,209,889
K02B9.4b.1,1,1557,103,1056
K02B9.4b.2,1,1464,10,963
K02B9.4c.1,1,1128,1,627
K02B9.4d.1,1,1017,7,516
K02C4.2.1,1,741,21,626
K02C4.3a.1,1,4223,1,3786
K02C4.3b.1,1,4214,7,3777
K02C4.3c.1,1,4225,7,3786
K02C4.3d.1,1,4216,3,3779
K02C4.3e.1,1,1309,12,872
K02C4.4a.1,1,2600,66,2237
K02C4.4b.1,1,1836,1,1470
K02C4.5.1,1,1373,23,1291
K02D10.1a.1,1,1841,1,1581
K02D10.1b.1,1,1170,47,916
K02D10.1b.2,1,1142,13,882
K02D10.1c.1,1,1624,1,900
K02D10.1c.2,1,2123,3,902
K02D10.1c.3,1,2122,3,902
K02D10.1c.4,1,2002,3,902
K02D10.1c.5,1,1803,3,902
K02D10.2.1,1,434,38,412
K02D10.3.1,1,318,1,318
K02D10.4.1,1,1523,1,804
K02D10.5.1,1,1264,84,917
K02D10.5.2,1,1142,14,847
K02D10.8.1,1,306,55,294
K02D10.8.2,1,417,55,294
K02D3.1.1,1,896,22,573
K02D3.1.2,1,893,22,573
K02D3.2.1,1,918,106,816
K02D3.2.2,1,859,46,756
K02D7.1a.1,1,1150,32,937
K02D7.1a.2,1,1143,15,920
K02D7.1b.1,1,1204,25,981
K02D7.2.1,1,650,19,600
K02D7.3a.1,1,1106,41,1024
K02D7.3a.2,1,1114,41,1024
K02D7.3b.1,1,1028,2,946
K02D7.3b.2,1,1036,2,946
K02D7.4.1,1,2877,136,2814
K02D7.5.1,1,1237,33,932
K02D7.5.2,1,1335,142,1041
K02D7.6.1,1,758,282,704
K02E10.1.1,1,1248,241,897
K02E10.2a.1,1,2520,47,2236
K02E10.2b.1,1,3153,47,2176
K02E10.4a.1,1,1694,1,1461
K02E10.4a.2,1,1544,1,1461
K02E10.4b.1,1,1697,1,1464
K02E10.4b.2,1,1547,1,1464
K02E10.5.1,1,752,159,557
K02E10.5.2,1,699,108,506
K02E10.6.1,1,803,184,789
K02E10.7.1,1,2204,1,1830
K02E10.7.2,1,2249,50,1879
K02E10.8a.1,1,2120,9,2120
K02E10.8b.1,1,2607,9,2201
K02E10.8c.1,1,2594,9,2192
K02E11.1.1,1,2304,75,2264
K02E11.10.1,1,1230,1,1083
K02E11.10.2,1,1084,1,1083
K02E11.10.3,1,1326,96,1178
K02E11.10.4,1,1366,96,1178
K02E11.2.1,1,1020,1,1020
K02E11.3.1,1,473,50,445
K02E11.3.2,1,532,14,409
K02E11.4a.1,1,512,63,464
K02E11.4b.1,1,312,1,312
K02E11.4c.1,1,285,1,285
K02E11.4d.1,1,409,126,362
K02E11.4e.1,1,339,83,292
K02E11.5.1,1,501,57,437
K02E11.5.2,1,436,38,418
K02E11.6.1,1,963,538,924
K02E11.6.2,1,709,284,670
K02E11.7.1,1,482,41,448
K02E2.1.1,1,1146,1,1146
K02E2.11.1,1,336,81,164
K02E2.11.2,1,360,105,188
K02E2.11.3,1,335,80,163
K02E2.11.4,1,274,19,102
K02E2.11.5,1,115,3,86
K02E2.2.1,1,3074,116,3049
K02E2.3.1,1,987,1,987
K02E2.4.1,1,385,5,289
K02E2.6.1,1,715,109,480
K02E2.6.2,1,692,90,461
K02E2.6.3,1,695,90,461
K02E2.6.4,1,686,90,461
K02E2.6.5,1,621,90,461
K02E2.7a.1,1,1065,1,1065
K02E2.7b.1,1,1091,210,1091
K02E2.7c.1,1,1044,1,1044
K02E2.7d.1,1,1070,210,1070
K02E2.8a.1,1,672,8,574
K02E2.8b.1,1,573,6,527
K02E7.1.1,1,532,13,447
K02E7.10.1,1,1110,10,909
K02E7.11.1,1,483,20,430
K02E7.12.1,1,440,85,252
K02E7.12.2,1,298,3,170
K02E7.4.1,1,342,1,342
K02E7.7.1,1,630,1,366
K02E7.9.1,1,999,55,948
K02F2.1a.1,1,3039,1,2796
K02F2.1b.1,1,3027,1,2784
K02F2.2.1,1,1536,17,1330
K02F2.2.2,1,1630,111,1424
K02F2.2.3,1,1526,96,1409
K02F2.3.1,1,3979,20,3682
K02F2.4.1,1,1175,41,976
K02F2.5.1,1,1030,143,751
K02F2.6.1,1,2180,102,1934
K02F3.1.1,1,1668,21,1565
K02F3.10.1,1,729,1,606
K02F3.10.2,1,729,5,610
K02F3.11.1,1,1010,2,871
K02F3.11.2,1,958,2,871
K02F3.11.3,1,951,2,871
K02F3.11.4,1,999,2,871
K02F3.11.5,1,1042,33,902
K02F3.12a.1,1,1953,16,1911
K02F3.12b.1,1,1871,6,1832
K02F3.2a.1,1,3214,21,2147
K02F3.2b.1,1,3238,21,2171
K02F3.3.1,1,781,21,719
K02F3.4.1,1,1369,243,1169
K02F3.4.2,1,1471,345,1271
K02F3.4.3,1,1598,472,1398
K02F3.4.4,1,1500,374,1300
K02F3.4.5,1,1352,226,1152
K02F3.4.6,1,1451,318,1244
K02F3.4.7,1,1366,234,1160
K02F3.5.1,1,975,1,927
K02F3.6.1,1,1288,7,1221
K02F3.6.2,1,1285,1,1215
K02F3.8.1,1,2224,86,2224
K02F3.9.1,1,591,44,514
K02F6.1.1,1,2428,1,2352
K02F6.3.1,1,3884,65,3817
K02F6.4.1,1,3582,1,3582
K02F6.5.1,1,816,43,741
K02F6.6.1,1,636,248,586
K02F6.7.1,1,1680,12,1550
K02F6.7.2,1,1770,102,1640
K02F6.7.3,1,1771,103,1641
K02F6.8.1,1,816,43,741
K02F6.9.1,1,2483,326,2431
K02F6.9.2,1,2414,257,2362
K02G10.1.1,1,1213,11,994
K02G10.1.2,1,1141,11,994
K02G10.15.1,1,792,14,340
K02G10.3.1,1,1486,1,1338
K02G10.3.2,1,1587,102,1439
K02G10.4a.1,1,657,57,389
K02G10.4b.1,1,745,202,531
K02G10.4b.2,1,607,64,393
K02G10.4c.1,1,696,27,287
K02G10.5b.1,1,2228,2,1900
K02G10.5c.1,1,2175,2,1930
K02G10.6.1,1,1480,3,992
K02G10.6.2,1,1234,3,992
K02G10.7a.1,1,1346,3,995
K02G10.7b.1,1,1135,3,887
K02G10.7b.2,1,1714,10,894
K02G10.7c.1,1,462,1,156
K02G10.7d.1,1,804,1,498
K02G10.8a.1,1,1173,11,658
K02G10.8b.1,1,1170,5,658
K02H11.2.1,1,1161,1,1041
K02H11.3.1,1,984,1,984
K02H11.4.1,1,1515,1,1515
K02H11.6.1,1,429,1,429
K02H11.7.1,1,999,1,999
K02H11.9.1,1,729,22,729
K02H8.1a.1,1,1126,4,978
K02H8.1b.1,1,2868,2,922
K02H8.1b.2,1,2895,29,949
K02H8.1c.1,1,2638,2,697
K02H8.1c.2,1,2888,252,947
K02H8.1c.3,1,2761,125,820
K02H8.1c.4,1,2665,29,724
K02H8.1d.1,1,1125,1,1125
K02H8.1e.1,1,2400,1,900
K02H8.1f.1,1,1089,10,1089
K02H8.1g.1,1,2364,10,864
K03A1.1.1,1,604,16,426
K03A1.2a.1,1,1992,1,1761
K03A1.2b.1,1,1991,1,1755
K03A1.2c.1,1,2133,1,1902
K03A1.4a.1,1,739,12,566
K03A1.4b.1,1,132,1,132
K03A1.5.1,1,2475,2,2104
K03A1.5.2,1,2535,2,2104
K03A1.6.1,1,534,72,383
K03A11.1.1,1,2598,89,2296
K03A11.2.1,1,1198,414,677
K03A11.2.2,1,841,57,320
K03A11.3.1,1,711,1,606
K03A11.4.1,1,1995,1,1995
K03A11.5.1,1,1535,278,1048
K03A11.5.2,1,1476,219,989
K03A11.5.3,1,1372,115,885
K03A11.5.4,1,1091,115,885
K03A11.6.1,1,1048,67,840
K03B4.1.1,1,1223,11,1177
K03B4.2.1,1,843,34,486
K03B4.2.2,1,826,14,466
K03B4.3a.1,1,749,6,536
K03B4.3b.1,1,629,6,545
K03B4.3b.2,1,635,12,551
K03B4.3b.3,1,1557,16,555
K03B4.4a.1,1,460,51,314
K03B4.4a.2,1,488,75,338
K03B4.4a.3,1,456,42,305
K03B4.4b.1,1,452,79,300
K03B4.4b.2,1,402,29,250
K03B4.4b.3,1,415,42,263
K03B4.5.1,1,942,1,942
K03B4.6.1,1,488,48,452
K03B4.7a.1,1,520,23,370
K03B4.7b.1,1,823,23,322
K03B4.8.1,1,848,57,848
K03B4.9.1,1,1039,58,1026
K03B8.1.1,1,1014,1,1014
K03B8.11.1,1,321,6,227
K03B8.14.1,1,338,110,301
K03B8.2.1,1,1382,1,1347
K03B8.3.1,1,723,1,723
K03B8.4.1,1,291,1,291
K03B8.5.1,1,1243,4,1194
K03B8.6.1,1,1415,2,997
K03B8.6.2,1,1476,63,1058
K03B8.7.1,1,1031,52,906
K03B8.8.1,1,755,82,675
K03B8.8.2,1,731,82,675
K03B8.9.1,1,1923,14,1708
K03B8.9.2,1,1899,14,1708
K03C7.2a.1,1,2051,49,951
K03C7.2b.1,1,1946,1,843
K03C7.2b.2,1,1960,15,857
K03C7.2c.1,1,1719,337,621
K03C7.2c.2,1,1580,198,482
K03C7.2c.3,1,2063,680,964
K03C7.2c.4,1,2046,664,948
K03C7.2c.5,1,1961,573,857
K03C7.2c.6,1,1947,565,849
K03C7.3.1,1,510,1,510
K03D10.1.1,1,2317,4,2106
K03D10.3a.1,1,1957,6,1607
K03D10.3b.1,1,1962,6,1559
K03D10.3c.1,1,855,1,492
K03D10.3d.1,1,893,1,540
K03D3.1.1,1,960,1,960
K03D3.10.1,1,588,1,588
K03D3.11.1,1,936,1,936
K03D3.12.1,1,918,1,918
K03D3.2.1,1,513,6,440
K03D3.4.1,1,984,1,984
K03D3.5.1,1,374,4,324
K03D7.11.1,1,1104,1,1104
K03D7.2.1,1,1104,1,1104
K03D7.6.1,1,1059,1,1059
K03D7.7.1,1,1119,1,1119
K03E5.1.1,1,1256,72,1178
K03E5.2a.1,1,891,80,688
K03E5.2b.1,1,707,43,504
K03E5.2c.1,1,332,4,129
K03E5.2d.1,1,572,58,369
K03E5.3a.1,1,2328,14,1030
K03E5.3b.1,1,2345,625,1047
K03E5.3b.2,1,1829,109,531
K03E6.1a.1,1,1820,75,1007
K03E6.1b.1,1,1379,317,1267
K03E6.3.1,1,890,134,733
K03E6.4.1,1,966,97,786
K03E6.5a.1,1,1208,5,862
K03E6.5a.2,1,1219,16,873
K03E6.5b.1,1,1226,11,880
K03E6.6.1,1,521,29,409
K03E6.7.1,1,1674,47,1342
K03F8.2.1,1,2055,4,1800
K03H1.1.1,1,1278,102,1205
K03H1.10.1,1,1231,52,1020
K03H1.10.2,1,1286,52,1020
K03H1.10.3,1,1253,52,1020
K03H1.10.4,1,1207,52,1020
K03H1.10.5,1,1304,52,1020
K03H1.10.6,1,1754,451,1419
K03H1.11.1,1,1423,2,892
K03H1.12.1,1,512,64,462
K03H1.13a.1,1,1503,66,1460
K03H1.13b.1,1,1397,66,1397
K03H1.2.1,1,3561,4,3399
K03H1.2.2,1,3532,4,3399
K03H1.2.3,1,3588,60,3455
K03H1.3.1,1,646,100,546
K03H1.3.2,1,753,136,582
K03H1.4.1,1,496,1,447
K03H1.4.2,1,536,38,484
K03H1.5.1,1,4339,19,4176
K03H1.6.1,1,552,46,516
K03H1.6.2,1,707,44,514
K03H1.7.1,1,665,28,294
K03H1.9.1,1,688,151,597
K03H1.9.2,1,678,139,585
K03H1.9.3,1,654,116,562
K03H6.1.1,1,1362,91,1362
K03H6.2a.1,1,1277,1,1020
K03H6.2b.1,1,440,1,345
K03H6.2c.1,1,300,1,300
K03H6.4.1,1,945,1,945
K03H6.5a.1,1,1429,18,1322
K03H6.5b.1,1,1510,94,1302
K03H6.7.1,1,590,3,515
K03H9.2.1,1,948,1,858
K03H9.3.1,1,1516,1,1374
K04A8.1.1,1,1292,18,1148
K04A8.1.2,1,1371,92,1222
K04A8.1.3,1,1441,162,1292
K04A8.1.4,1,1312,24,1154
K04A8.18.1,1,411,16,411
K04A8.19.1,1,246,1,246
K04A8.20.1,1,383,1,345
K04A8.20.2,1,447,1,345
K04A8.21.1,1,403,19,351
K04A8.4a.1,1,1358,9,1298
K04A8.4b.1,1,414,1,354
K04A8.4c.1,1,258,1,258
K04A8.5a.1,1,1312,29,1264
K04A8.5b.1,1,784,1,765
K04A8.6a.1,1,3315,129,2939
K04A8.6b.1,1,3453,10,3078
K04A8.8.1,1,400,53,400
K04A8.9.1,1,685,201,638
K04B12.1.1,1,5538,11,5368
K04B12.2a.1,1,1873,9,1271
K04B12.2a.2,1,1739,9,1271
K04B12.2b.1,1,1754,7,1152
K04B12.2b.2,1,1620,7,1152
K04B12.2b.3,1,1747,134,1279
K04B12.3a.1,1,2739,32,2653
K04B12.3b.1,1,2795,94,2709
K04B12.3b.2,1,2718,17,2632
K04B12.3c.1,1,1154,1,1068
K04C1.1.1,1,936,1,936
K04C1.2a.1,1,1990,16,1593
K04C1.2a.2,1,2003,29,1606
K04C1.2b.1,1,2017,16,1620
K04C1.2b.2,1,2030,29,1633
K04C1.3.1,1,1239,3,947
K04C1.3.2,1,1251,13,957
K04C1.4.1,1,585,13,444
K04C1.5.1,1,1168,142,909
K04C1.6.1,1,999,1,999
K04C2.2.1,1,3128,2,2974
K04C2.2.2,1,3153,27,2999
K04C2.2.3,1,3175,2,2974
K04C2.3a.1,1,560,29,277
K04C2.3b.1,1,600,35,184
K04C2.3b.2,1,660,70,219
K04C2.4.1,1,2189,10,2118
K04C2.4.2,1,2191,10,2118
K04C2.4.3,1,2214,33,2141
K04C2.5.1,1,588,209,535
K04C2.6.1,1,620,1,525
K04C2.7.1,1,880,72,710
K04C2.7.2,1,829,21,659
K04C2.7.3,1,898,26,664
K04C2.8.1,1,644,41,598
K04D7.1.1,1,1053,31,1008
K04D7.1.2,1,1036,28,1005
K04D7.1.3,1,1096,28,1005
K04D7.1.4,1,1036,28,1005
K04D7.1.5,1,1091,28,1005
K04D7.2a.1,1,1391,3,1031
K04D7.2b.1,1,1386,1,1020
K04D7.2b.2,1,1404,19,1038
K04D7.3a.1,1,1642,9,1460
K04D7.3b.1,1,1205,4,1023
K04D7.4a.1,1,3621,37,3516
K04D7.4b.1,1,3447,1,3342
K04D7.5a.1,1,4091,5,4021
K04D7.5a.2,1,4116,5,4021
K04D7.5b.1,1,4092,4,3867
K04D7.6.1,1,1433,308,1390
K04D7.6.2,1,1436,308,1390
K04E7.1.1,1,537,1,537
K04E7.2.1,1,2928,295,2802
K04E7.3.1,1,2171,124,2058
K04F1.10.1,1,2794,1530,2717
K04F1.10.2,1,2724,1460,2647
K04F1.12a.1,1,1238,111,1238
K04F1.12b.1,1,1343,111,1304
K04F1.13.1,1,1647,1,1647
K04F1.14b.1,1,1521,1,1521
K04F1.15.1,1,1641,97,1641
K04F1.16.1,1,1002,1,1002
K04F1.3a.1,1,1098,1,1098
K04F1.3b.1,1,693,1,693
K04F1.4.1,1,1104,1,1104
K04F1.5.1,1,1005,1,1005
K04F1.7.1,1,1366,18,1235
K04F1.8a.1,1,486,1,462
K04F1.8b.1,1,342,1,342
K04F1.9a.1,1,554,33,452
K04F1.9b.1,1,258,1,153
K04F10.1.1,1,1130,184,1083
K04F10.2.1,1,1819,1,1707
K04F10.3a.1,1,1178,91,879
K04F10.3b.1,1,1140,56,838
K04F10.4a.1,1,2434,159,2171
K04F10.4a.2,1,2433,158,2170
K04F10.4b.1,1,3810,159,2351
K04F10.4b.2,1,3809,158,2350
K04F10.4c.1,1,3563,159,2642
K04F10.4c.2,1,3562,158,2641
K04F10.4d.1,1,3209,159,2987
K04F10.4d.2,1,3259,209,3037
K04F10.4d.3,1,3208,158,2986
K04F10.4e.1,1,2333,159,2333
K04F10.4e.2,1,2332,158,2332
K04F10.4f.1,1,2744,159,2159
K04F10.4f.2,1,4540,159,2159
K04F10.4f.3,1,4539,158,2158
K04F10.4g.1,1,3143,159,2366
K04F10.4g.2,1,3142,158,2365
K04F10.4h.1,1,2800,159,2399
K04F10.4h.2,1,2796,158,2398
K04F10.4i.1,1,2309,159,2309
K04F10.4i.2,1,2308,158,2308
K04F10.4j.1,1,2560,159,2177
K04F10.4j.2,1,2559,158,2176
K04F10.6a.1,1,1439,16,1341
K04F10.6b.1,1,1450,17,1033
K04F10.6b.2,1,1441,16,1032
K04F10.6b.3,1,1504,16,1032
K04F10.6b.4,1,1526,16,1032
K04F10.7.1,1,1518,148,1029
K04G11.1.1,1,342,1,342
K04G11.2.1,1,1815,10,984
K04G11.3.1,1,1298,100,1206
K04G11.4.1,1,2040,23,1210
K04G11.5a.1,1,1627,10,1134
K04G11.5a.2,1,1687,70,1194
K04G11.5a.3,1,1911,292,1416
K04G11.5b.1,1,1626,1,1140
K04G11.5c.1,1,1692,45,1199
K04G11.5d.1,1,1596,1,1110
K04G11.5e.1,1,1224,1,738
K04G11.5f.1,1,873,1,387
K04G2.1.1,1,958,31,783
K04G2.1.2,1,1508,569,1321
K04G2.1.3,1,1100,161,913
K04G2.1.4,1,1051,112,864
K04G2.1.5,1,894,39,791
K04G2.10.1,1,777,23,697
K04G2.11.1,1,506,10,471
K04G2.12.1,1,467,144,449
K04G2.2.1,1,1755,23,1021
K04G2.3.1,1,2270,1,2175
K04G2.4.1,1,991,172,936
K04G2.5a.1,1,1098,186,857
K04G2.5a.10,1,1069,157,828
K04G2.5a.11,1,1070,158,829
K04G2.5a.12,1,1084,170,841
K04G2.5a.2,1,984,72,743
K04G2.5a.3,1,1591,677,1348
K04G2.5a.4,1,1162,250,921
K04G2.5a.5,1,1182,270,941
K04G2.5a.6,1,1161,249,920
K04G2.5a.7,1,1058,146,817
K04G2.5a.8,1,1154,242,913
K04G2.5a.9,1,1047,135,806
K04G2.5b.1,1,1172,17,931
K04G2.6.1,1,2252,2,2086
K04G2.7a.1,1,930,21,794
K04G2.7b.1,1,739,1,603
K04G2.8a.1,1,3901,7,3567
K04G2.8b.1,1,3915,1,3567
