ref_id,length
R74.8a.2,1721
R74.8b.1,1609
R74.8b.2,1633
R90.1.1,2596
R90.1.2,2606
R90.2.1,563
R90.3.1,550
R90.4.1,607
R90.5a.1,1577
R90.5a.2,1603
R90.5b.1,1505
R90.5c.1,1355
SSSD1.1a.1,2489
SSSD1.1b.1,2432
T01A4.1a.1,4581
T01A4.1b.1,4906
T01A4.1c.1,4596
T01A4.1d.1,4490
T01A4.9.1,754
T01B10.1.1,767
T01B10.2.1,955
T01B10.2.2,606
T01B10.4a.1,1567
T01B10.4a.2,1841
T01B10.4b.1,1850
T01B10.5.1,1300
T01B10.5.2,852
T01B11.1.1,1242
T01B11.2a.1,1528
T01B11.2a.2,1519
T01B11.3.1,988
T01B11.4.1,1041
T01B11.5a.1,1664
T01B11.5b.1,1085
T01B11.7.1,1685
T01B11.7.2,1694
T01B4.1.1,1827
T01B4.2a.1,2696
T01B4.2b.1,2670
T01B4.2c.1,2485
T01B4.3.1,989
T01B6.1.1,1203
T01B6.3a.1,1868
T01B6.3b.1,1364
T01B6.4.1,655
T01B7.13.1,298
T01B7.3.1,788
T01B7.4.1,619
T01B7.4.2,690
T01B7.5a.1,1413
T01B7.5a.2,1662
T01B7.5a.3,1748
T01B7.5a.4,1428
T01B7.5a.5,2687
T01B7.5b.1,1752
T01B7.5b.2,1727
T01B7.5b.3,1691
T01B7.5b.4,1507
T01B7.5b.5,1414
T01B7.5b.6,2298
T01B7.5b.7,1201
T01B7.5b.8,1134
T01B7.6.1,2855
T01B7.7.1,1089
T01B7.7.2,1164
T01B7.8.1,636
T01B7.9.1,543
T01B7.9.2,846
T01B7.9.3,836
T01C1.2.1,1623
T01C1.2.2,1527
T01C1.4.1,366
T01C1.4.2,423
T01C2.1.1,3265
T01C3.1.1,2382
T01C3.1.2,2262
T01C3.10a.1,3056
T01C3.10b.1,1290
T01C3.11a.1,405
T01C3.11b.1,234
T01C3.2.1,393
T01C3.2.2,381
T01C3.3.1,879
T01C3.4.1,1237
T01C3.5.1,822
T01C3.6.1,533
T01C3.6.2,502
T01C3.7.1,1175
T01C3.7.2,1423
T01C3.7.3,1304
T01C3.7.4,1253
T01C3.7.5,1263
T01C3.7.6,1266
T01C3.8a.1,2054
T01C3.8b.1,1665
T01C3.9.1,1158
T01C4.1.1,4557
T01C4.2a.1,1222
T01C4.2b.1,870
T01C4.2c.1,797
T01C4.3.1,765
T01C4.4.1,885
T01C4.6.1,903
T01C4.8.1,369
T01C8.1a.1,2431
T01C8.1b.1,2431
T01C8.1c.1,2214
T01C8.1c.2,2273
T01C8.2.1,399
T01C8.2.2,400
T01C8.3.1,1299
T01C8.5.1,1419
T01C8.5.2,1432
T01C8.7.1,2381
T01C8.7.2,2391
T01D1.2a.1,2039
T01D1.2a.2,2047
T01D1.2a.3,2762
T01D1.2a.4,2039
T01D1.2a.5,2002
T01D1.2a.6,2030
T01D1.2a.7,2019
T01D1.2a.8,2193
T01D1.2a.9,2047
T01D1.2b.1,1926
T01D1.2b.10,1817
T01D1.2b.2,1952
T01D1.2b.3,1903
T01D1.2b.4,1905
T01D1.2b.5,1906
T01D1.2b.6,1909
T01D1.2b.7,2616
T01D1.2b.8,1883
T01D1.2b.9,1904
T01D1.2d.1,1892
T01D1.2d.2,1894
T01D1.2d.3,1898
T01D1.2d.4,2605
T01D1.2d.5,1875
T01D1.2d.6,1872
T01D1.2d.7,1814
T01D1.2d.8,2021
T01D1.2e.1,2037
T01D1.2e.10,2764
T01D1.2e.2,2045
T01D1.2e.3,2047
T01D1.2e.4,2051
T01D1.2e.5,2028
T01D1.2e.6,2025
T01D1.2e.7,1967
T01D1.2e.8,2197
T01D1.2e.9,2174
T01D1.2f.1,2024
T01D1.2f.2,2051
T01D1.2f.3,2053
T01D1.2f.4,2057
T01D1.2f.5,2764
T01D1.2f.6,2034
T01D1.2f.7,2031
T01D1.2f.8,2180
T01D1.2f.9,2055
T01D1.2g.1,1828
T01D1.2g.10,2556
T01D1.2g.11,1828
T01D1.2g.2,1834
T01D1.2g.3,1788
T01D1.2g.4,1826
T01D1.2g.5,1825
T01D1.2g.6,1806
T01D1.2g.7,1748
T01D1.2g.8,2733
T01D1.2g.9,1980
T01D1.2l.1,2054
T01D1.2l.2,2056
T01D1.2l.3,2060
T01D1.2l.4,2767
T01D1.2l.5,2037
T01D1.2l.6,2034
T01D1.2l.7,1976
T01D1.2l.8,2206
T01D1.2m.1,1596
T01D1.2m.2,1623
T01D1.2m.3,1625
T01D1.2m.4,1629
T01D1.2m.5,2336
T01D1.2m.6,1606
T01D1.2m.7,1603
T01D1.2n.1,1617
T01D1.2n.2,1619
T01D1.2n.3,1623
T01D1.2n.4,2330
T01D1.2n.5,1600
T01D1.2n.6,1597
T01D1.2n.7,1539
T01D1.2o.1,1398
T01D1.2o.2,1400
T01D1.2o.3,1404
T01D1.2o.4,1398
T01D1.2o.5,2111
T01D1.2o.6,1381
T01D1.2o.7,1378
T01D1.2o.8,1320
T01D1.2p.1,1470
T01D1.2p.2,1497
T01D1.2p.3,1499
T01D1.2p.4,1503
T01D1.2p.5,2210
T01D1.2p.6,1480
T01D1.2p.7,1477
T01D1.2q.1,1491
T01D1.2q.2,1493
T01D1.2q.3,1497
T01D1.2q.4,2204
T01D1.2q.5,1474
T01D1.2q.6,1471
T01D1.2q.7,1413
T01D1.2r.1,1272
T01D1.2r.2,1274
T01D1.2r.3,1278
T01D1.2r.4,1985
T01D1.2r.5,1255
T01D1.2r.6,1252
T01D1.2r.7,1194
T01D1.2s.1,1272
T01D1.2s.2,1299
T01D1.2s.3,1301
T01D1.2s.4,1305
T01D1.2s.5,2012
T01D1.2s.6,1282
T01D1.2s.7,1279
T01D1.2t.1,1293
T01D1.2t.2,1295
T01D1.2t.3,1299
T01D1.2t.4,2006
T01D1.2t.5,1276
T01D1.2t.6,1273
T01D1.2t.7,1215
T01D1.2u.1,1074
T01D1.2u.2,1076
T01D1.2u.3,1080
T01D1.2u.4,1787
T01D1.2u.5,1057
T01D1.2u.6,1054
T01D1.2u.7,996
T01D1.2v.1,1044
T01D1.2v.2,1071
T01D1.2v.3,1073
T01D1.2v.4,1077
T01D1.2v.5,1784
T01D1.2v.6,1054
T01D1.2v.7,1051
T01D1.2w.1,1065
T01D1.2w.2,1067
T01D1.2w.3,1071
T01D1.2w.4,1778
T01D1.2w.5,1048
T01D1.2w.6,1045
T01D1.2w.7,987
T01D1.2x.1,846
T01D1.2x.2,848
T01D1.2x.3,852
T01D1.2x.4,1559
T01D1.2x.5,829
T01D1.2x.6,826
T01D1.2x.7,768
T01D1.3.1,795
T01D1.3.2,965
T01D1.4a.1,769
T01D1.4a.2,782
T01D1.4a.3,773
T01D1.4b.1,581
T01D1.5.1,975
T01D1.6.1,1273
T01D1.7.1,1443
T01D1.8a.1,558
T01D1.8a.2,684
T01D1.8a.3,476
T01D1.8b.1,716
T01D3.1a.1,1504
T01D3.1b.1,9850
T01D3.2.1,985
T01D3.3a.1,3700
T01D3.3b.1,3229
T01D3.3b.2,3329
T01D3.3c.1,2605
T01D3.3c.2,2626
T01D3.4a.1,894
T01D3.5.1,1574
T01D3.5.2,1671
T01D3.6a.1,2918
T01D3.6b.1,2919
T01E8.1.1,1771
T01E8.1.2,1778
T01E8.2.1,1395
T01E8.3.1,4427
T01E8.4.1,1365
T01E8.5.1,4058
T01E8.6.1,737
T01E8.7.1,999
T01E8.8.1,1247
T01E8.9.1,578
T01G1.1a.1,5003
T01G1.1c.1,4927
T01G1.1d.1,1140
T01G1.1e.1,4571
T01G1.2.1,845
T01G1.3.1,3609
T01G1.3.2,3669
T01G1.4.1,1089
T01G1.4.2,1318
T01G5.1.1,1486
T01G5.2.1,1805
T01G5.3.1,1005
T01G5.4.1,1164
T01G5.5.1,1149
T01G5.6.1,312
T01G5.7.1,1000
T01G5.7.2,927
T01G5.8.1,330
T01G6.1.1,1097
T01G6.10.1,828
T01G6.2a.1,1433
T01G6.2b.1,895
T01G6.3.1,1074
T01G6.4.1,1254
T01G6.5.1,1224
T01G6.6a.1,1337
T01G6.6b.1,1303
T01G6.7.1,1350
T01G6.8.1,1405
T01G6.8.2,1421
T01G6.9.1,1062
T01G9.2a.1,1558
T01G9.2b.1,1549
T01G9.3.1,2088
T01G9.4.1,1904
T01G9.4.2,1914
T01G9.5a.1,1611
T01G9.5a.2,1773
T01G9.5b.1,1645
T01G9.5b.2,1730
T01G9.6a.1,1099
T01G9.6a.2,1245
T01G9.6a.3,1076
T01G9.6a.4,1103
T01G9.6a.5,1108
T01G9.6a.6,1101
T01G9.6a.7,1098
T01G9.6b.1,1097
T01G9.6b.10,1080
T01G9.6b.11,1088
T01G9.6b.2,895
T01G9.6b.3,1169
T01G9.6b.4,1047
T01G9.6b.5,1102
T01G9.6b.6,1098
T01G9.6b.7,1100
T01G9.6b.8,1095
T01G9.6b.9,1102
T01H10.1.1,1245
T01H10.11.1,279
T01H10.2.1,1203
T01H10.3.1,1200
T01H10.5.1,1206
T01H10.6.1,1206
T01H10.7.1,1200
T01H10.8.1,8490
T01H3.1.1,978
T01H3.1.2,987
T01H3.1.3,998
T01H3.1.4,1077
T01H3.1.5,998
T01H3.2.1,3019
T01H3.2.2,3130
T01H3.3.1,2172
T01H3.3.2,2182
T01H3.3.3,2082
T01H3.4.1,1714
T01H3.4.2,1768
T01H3.5.1,743
T01H8.1a.1,2873
T01H8.1b.1,3045
T01H8.1b.2,2869
T01H8.1c.1,2810
T01H8.1d.1,2731
T01H8.1e.1,2843
T01H8.2.1,1028
T01H8.2.2,1050
T01H8.5a.1,6576
T01H8.5b.1,724
T01H8.5c.1,6352
T01H8.5d.1,6503
T01H8.5d.2,6365
T01H8.5e.1,5317
T02B11.1.1,1007
T02B11.10.1,720
T02B11.11.1,720
T02B11.12.1,711
T02B11.13.1,759
T02B11.3a.1,692
T02B11.3a.2,673
T02B11.3a.3,695
T02B11.4.1,676
T02B11.5.1,993
T02B11.6.1,1460
T02B11.7.1,2038
T02B11.8a.1,464
T02B11.9.1,587
T02B5.1.1,2104
T02B5.2.1,413
T02B5.3.1,2215
T02B5.4.1,1214
T02C1.1.1,754
T02C1.2.1,1119
T02C12.1.1,3306
T02C12.1.2,3332
T02C12.2.1,1482
T02C12.3.1,1404
T02C12.5.1,491
T02C5.1a.1,1339
T02C5.1a.2,1352
T02C5.1a.3,1242
T02C5.1b.1,1388
T02C5.1b.2,1398
T02C5.3a.1,2796
T02C5.3b.1,2496
T02C5.5a.1,4660
T02C5.5b.1,6848
T02C5.5c.1,6441
T02C5.5f.1,6900
T02C5.5g.1,6846
T02C5.5h.1,6909
T02C5.5i.1,6855
T02C5.5j.1,6705
T02C5.5k.1,6651
T02C5.5l.1,6714
T02C5.5m.1,6660
T02C5.5n.1,7089
T02C5.5o.1,7065
T02C5.5p.1,7221
T02C5.5q.1,6988
T02D1.3.1,969
T02D1.4.1,1483
T02D1.5.1,2336
T02D1.6a.1,1615
T02D1.6b.1,1466
T02D1.6c.1,1439
T02D1.7.1,325
T02D1.8.1,537
T02D1.9.1,345
T02E1.1.1,875
T02E1.2.1,2031
T02E1.2.2,2141
T02E1.3a.1,2394
T02E1.3b.1,2465
T02E1.3c.1,2394
T02E1.5a.1,988
T02E1.5a.2,1002
T02E1.5a.3,1001
T02E1.5b.1,997
T02E1.5c.1,574
T02E1.6.1,923
T02E1.7.1,986
T02E1.8a.1,697
T02E1.8b.1,231
T02E9.1.1,1294
T02E9.2a.1,1185
T02E9.2a.2,1201
T02E9.2b.1,1144
T02E9.3a.1,2522
T02E9.3b.1,2521
T02E9.5.1,889
T02E9.5.2,781
T02E9.5.3,496
T02E9.5.4,845
T02E9.6.1,1021
T02G5.12.1,1978
T02G5.13a.1,1419
T02G5.13b.1,1415
T02G5.13b.2,1408
T02G5.13b.3,1417
T02G5.13b.4,1430
T02G5.13b.5,1396
T02G5.14.1,1032
T02G5.15.1,852
T02G5.3.1,1661
T02G5.7.1,1310
T02G5.8.1,1367
T02G5.8.2,1302
T02G5.8.3,1317
T02G5.9a.1,1953
T02G5.9a.2,1964
T02G5.9b.1,2084
T02G5.9c.1,2148
T02G5.9c.10,2086
T02G5.9c.11,2088
T02G5.9c.12,2100
T02G5.9c.13,1972
T02G5.9c.14,1975
T02G5.9c.15,2027
T02G5.9c.2,1971
T02G5.9c.3,1963
T02G5.9c.4,1916
T02G5.9c.5,1966
T02G5.9c.6,1963
T02G5.9c.7,1974
T02G5.9c.8,1967
T02G5.9c.9,1952
T02G6.11.1,1011
T02G6.3.1,580
T02G6.4.1,382
T02G6.5a.1,1164
T02G6.5b.1,1399
T02G6.5c.1,1362
T02G6.5d.1,975
T02G6.6.1,386
T02H6.10.1,351
T02H6.11.1,547
T02H6.11.2,483
T02H6.11.3,486
T02H6.11.4,477
T02H6.1b.1,1866
T02H6.1b.2,2005
T02H6.1b.3,1801
T02H6.1c.1,468
T02H6.2.1,2006
T02H6.3a.1,453
T02H6.4.1,546
T02H6.5.1,1210
T02H6.6.1,265
T02H6.7.1,630
T02H6.8.1,444
T02H6.9.1,636
T03D3.1.1,1582
T03D3.11.1,1053
T03D3.12.1,993
T03D3.14.1,999
T03D3.2.1,1008
T03D3.3.1,1255
T03D3.4.1,1041
T03D3.5.1,1347
T03D3.6.1,987
T03D8.1a.1,2177
T03D8.1b.1,1779
T03D8.1c.1,2045
T03D8.1d.1,2444
T03D8.1e.1,2020
T03D8.2.1,542
T03D8.2.2,617
T03D8.3.1,849
T03D8.4a.1,1521
T03D8.4b.1,1515
T03D8.4c.1,1515
T03D8.5a.1,3463
T03D8.5b.1,3451
T03D8.5c.1,3439
T03D8.6a.1,1818
T03D8.6b.1,2258
T03D8.7.1,348
T03E6.1.1,1005
T03E6.3.1,1226
T03E6.4.1,1005
T03E6.5.1,882
T03E6.6.1,1155
T03E6.7a.1,1190
T03E6.7a.2,1068
T03E6.7a.3,1114
T03E6.7b.1,772
T03E6.7b.2,650
T03E6.8.1,1618
T03E6.8.2,1893
T03E6.9.1,1273
T03F1.1.1,1534
T03F1.1.2,1417
T03F1.1.3,1647
T03F1.1.4,1633
T03F1.1.5,1612
T03F1.1.6,1628
T03F1.10.1,988
T03F1.11.1,367
T03F1.12.1,649
T03F1.2.1,753
T03F1.3.1,1417
T03F1.3.2,1434
T03F1.5.1,1156
T03F1.5.2,1348
T03F1.5.3,1178
T03F1.5.4,1135
T03F1.5.5,1139
T03F1.5.6,1126
T03F1.6a.1,1227
T03F1.6b.1,1225
T03F1.7.1,1189
T03F1.7.2,1243
T03F1.8a.1,1144
T03F1.8b.1,1039
T03F1.9.1,2704
T03F1.9.2,2828
T03F1.9.3,2767
T03F6.1.1,849
T03F6.10.1,439
T03F6.10.2,442
T03F6.2.1,1541
T03F6.3.1,965
T03F6.4.1,1337
T03F6.5.1,1778
T03F6.5.2,1731
T03F6.6.1,775
T03F6.6.2,663
T03F6.7.1,1056
T03F6.9.1,476
T03F7.1.1,2123
T03F7.2.1,1065
T03F7.3.1,1014
T03F7.4.1,1068
T03F7.5.1,939
T03F7.6.1,951
T03F7.7a.1,1334
T03F7.7b.1,1429
T03F7.7b.2,1439
T03G11.10.1,1135
T03G11.1b.1,4127
T03G11.1c.1,4424
T03G11.1d.1,4403
T03G11.2.1,996
T03G11.3.1,1244
T03G11.4.1,2040
T03G11.6.1,1216
T03G11.8.1,942
T03G11.9.1,703
T03G6.1.1,1161
T03G6.2b.1,1857
T03G6.2c.1,1833
T03G6.3.1,1807
T03G6.7.1,30
T04A11.1.1,1121
T04A11.10.1,993
T04A11.12a.1,873
T04A11.12b.1,984
T04A11.2.1,951
T04A11.3.1,3090
T04A11.4.1,966
T04A11.5.1,951
T04A11.6.1,3193
T04A11.7a.1,1196
T04A11.7c.1,669
T04A11.8.1,999
T04A11.9.1,1114
T04A6.1a.1,617
T04A6.1b.1,608
T04A6.1b.10,607
T04A6.1b.2,705
T04A6.1b.3,577
T04A6.1b.4,576
T04A6.1b.5,572
T04A6.1b.6,570
T04A6.1b.7,550
T04A6.1b.8,393
T04A6.1b.9,583
T04A6.2.1,602
T04A6.2.2,613
T04A6.3a.1,573
T04A6.3b.1,1098
T04A6.4.1,564
T04A8.1.1,975
T04A8.10.1,771
T04A8.10.2,845
T04A8.11.1,828
T04A8.12.1,968
T04A8.12.2,1062
T04A8.13.1,932
T04A8.14.1,4865
T04A8.15.1,2230
T04A8.15.2,2241
T04A8.16.1,2580
T04A8.16.2,2605
T04A8.18.1,1491
T04A8.2.1,1008
T04A8.4a.1,814
T04A8.4b.1,810
T04A8.5.1,1612
T04A8.6.1,1069
T04A8.7a.1,2327
T04A8.7a.2,2240
T04A8.7a.3,2273
T04A8.7b.1,2398
T04A8.7b.2,2005
T04A8.8.1,1176
T04A8.8.2,1100
T04A8.9.1,914
T04A8.9.2,1046
T04B2.2a.1,1398
T04B2.2a.2,1381
T04B2.2a.3,1608
T04B2.3a.1,1302
T04B2.3b.1,853
T04B2.4.1,1035
T04B2.5.1,2013
T04B2.5.2,2075
T04B2.6.1,962
T04B2.7.1,1218
T04B2.8.1,444
T04B8.1.1,867
T04B8.3a.1,1037
T04B8.3b.1,670
T04B8.5a.1,3045
T04B8.5b.1,3082
T04B8.5d.1,2829
T04C10.1.1,2771
T04C10.11.1,162
T04C10.2a.1,2243
T04C10.2b.1,2244
T04C10.3.1,1122
T04C10.4.1,1065
T04C10.4.2,998
T04C10.4.3,1187
T04C10.4.4,1153
T04C10.4.5,1206
T04C12.1.1,366
T04C12.11.1,513
T04C12.2a.1,1113
T04C12.2b.1,1005
T04C12.3.1,534
T04C12.3.2,573
T04C12.33.1,742
T04C12.4.1,1216
T04C12.4.2,1487
T04C12.4.3,1416
T04C12.4.4,1373
T04C12.4.5,1622
T04C12.4.6,1566
T04C12.4.7,1530
T04C12.4.8,1217
T04C12.4.9,1353
T04C12.5.1,1321
T04C12.5.10,1484
T04C12.5.11,1227
T04C12.5.2,1475
T04C12.5.3,1335
T04C12.5.4,1417
T04C12.5.5,1392
T04C12.5.6,1395
T04C12.5.7,1277
T04C12.5.8,1251
T04C12.5.9,1228
T04C12.6.1,1366
T04C12.6.10,1273
T04C12.6.2,1264
T04C12.6.3,1242
T04C12.6.4,1294
T04C12.6.5,1347
T04C12.6.6,1205
T04C12.6.7,1411
T04C12.6.8,1413
T04C12.6.9,1412
T04C12.7.1,834
T04C12.8.1,397
T04C12.8.2,524
T04C12.9.1,582
T04C12.9.2,584
T04C4.1a.1,4280
T04C4.1b.1,3773
T04C4.1c.1,588
T04C4.3.1,251
T04C9.1a.1,3315
T04C9.1b.1,3261
T04C9.1c.1,2051
T04C9.2.1,351
T04C9.3.1,219
T04C9.4a.1,592
T04C9.4a.10,347
T04C9.4a.2,519
T04C9.4a.3,597
T04C9.4a.4,595
T04C9.4a.5,610
T04C9.4a.6,595
T04C9.4a.7,473
T04C9.4a.8,1310
T04C9.4a.9,538
T04C9.4b.1,540
T04C9.4c.1,769
T04C9.4d.1,518
T04C9.6a.1,1886
T04C9.6a.2,1849
T04C9.6a.3,1940
T04C9.6a.4,1939
T04C9.6b.1,2002
T04D1.2.1,1146
T04D1.3a.1,1692
T04D1.3a.2,1756
T04D1.3b.1,861
T04D1.3c.1,1701
T04D1.3d.1,1707
T04D1.4.1,9580
T04D3.1.1,1493
T04D3.2.1,1757
T04D3.3a.1,2201
T04D3.3b.1,1896
T04D3.4a.1,2374
T04D3.4b.1,927
T04D3.4c.1,577
T04D3.5.1,1310
T04D3.5.2,1185
T04D3.8.1,429
T04F3.1a.1,10719
T04F3.1b.1,10353
T04F3.2.1,1157
T04F3.2.2,1061
T04F3.3.1,1139
T04F3.4.1,610
T04F3.5.1,830
T04F8.1.1,1199
T04F8.2.1,1903
T04F8.2.2,2131
T04F8.3.1,431
T04F8.4.1,1310
T04F8.6.1,2801
T04F8.7a.1,1108
T04F8.7b.1,1044
T04F8.7b.2,1269
T04F8.7b.3,1022
T04F8.7b.4,563
T04F8.8.1,672
T04F8.9.1,1410
T04G9.1a.1,5214
T04G9.1b.1,5178
T04G9.2.1,2008
T04G9.3.1,1324
T04G9.4.1,1213
T04G9.5.1,819
T04G9.5.2,719
T04G9.5.3,872
T04G9.5.4,744
T04G9.6a.1,1452
T04G9.6b.1,1449
T04G9.7.1,459
T04H1.12.1,363
T04H1.13.1,30
T04H1.2.1,2231
T04H1.2.2,2163
T04H1.2.3,2245
T04H1.2.4,2216
T04H1.3.1,489
T04H1.4a.1,4084
T04H1.4b.1,4165
T04H1.4b.2,4178
T04H1.5.1,934
T04H1.6.1,1318
T04H1.7.1,1569
T04H1.8.1,1686
T04H1.9.1,1478
T04H1.9.2,1396
T05A1.1a.1,1664
T05A1.1b.1,1484
T05A1.1b.2,1397
T05A1.1c.1,1472
T05A1.2.1,976
T05A1.2.2,1421
T05A1.2.3,973
T05A1.3a.1,2333
T05A1.3b.1,1085
T05A1.5a.1,1692
T05A1.5b.1,1735
T05A10.1a.1,6788
T05A10.1b.1,2184
T05A10.1c.1,7397
T05A10.1d.1,7316
T05A10.1e.1,7217
T05A10.1f.1,7058
T05A10.1g.1,6108
T05A10.1h.1,6809
T05A10.1h.2,1952
T05A10.1i.1,5784
T05A10.1j.1,7128
T05A10.1j.2,6890
T05A10.1m.1,6764
T05A10.2.1,669
T05A10.3.1,1415
T05A10.5a.1,1493
T05A10.5b.1,1595
T05A10.5c.1,1205
T05A10.6.1,635
T05A12.1.1,961
T05A12.2a.1,2146
T05A12.2b.1,1888
T05A12.2c.1,1747
T05A12.3.1,2330
T05A12.3.2,2341
T05A12.4.1,5369
T05A12.4.2,5138
T05A6.1.1,809
T05A6.2a.1,1444
T05A6.2a.2,1430
T05A6.2a.3,1346
T05A6.2b.1,1446
T05A6.2b.2,1369
T05A6.2b.3,1309
T05A6.2c.1,1063
T05A6.2c.2,976
T05A6.4.1,1563
T05A6.6.1,1134
T05A7.1.1,771
T05A7.10.1,1251
T05A7.11.1,1392
T05A7.12.1,989
T05A7.13.1,1110
T05A7.2.1,1335
T05A7.3.1,472
T05A7.4.1,560
T05A7.4.2,578
T05A7.5.1,1394
T05A7.6.1,2405
T05A7.7.1,1027
T05A7.8.1,1092
T05A8.1.1,1477
T05A8.1.2,1425
T05A8.11.1,54
T05A8.2.1,834
T05A8.2.2,875
T05A8.3.1,687
T05A8.3.2,601
T05A8.3.3,613
T05A8.4.1,3482
T05A8.5.1,1400
T05A8.6.1,761
T05A8.7.1,1375
T05A8.8.1,616
T05B11.1.1,1184
T05B11.1.2,1288
T05B11.2.1,1167
T05B11.3.1,1019
T05B11.3.2,957
T05B11.4.1,2059
T05B11.4.2,1577
T05B11.6.1,1158
T05B11.7.1,858
T05B4.1.1,1140
T05B4.10.1,753
T05B4.11.1,917
T05B4.11.2,929
T05B4.12.1,2065
T05B4.12.2,1239
T05B4.13.1,753
T05B4.14.1,683
T05B4.2.1,1438
T05B4.3.1,893
T05B4.6.1,1119
T05B4.7.1,1047
T05B4.8.1,753
T05B4.9.1,753
T05B9.1.1,1003
T05B9.1.2,1020
T05B9.2a.1,834
T05B9.2b.1,997
T05B9.2c.1,994
T05B9.2d.1,831
T05C1.1.1,1057
T05C1.2a.1,311
T05C1.2b.1,259
T05C1.3.1,809
T05C1.4a.1,3774
T05C1.4b.1,3740
T05C1.4c.1,1091
T05C1.5.1,387
T05C12.1.1,1042
T05C12.10.1,3854
T05C12.11a.1,1047
T05C12.11b.1,949
T05C12.15.1,214
T05C12.2.1,1595
T05C12.3.1,1000
T05C12.4.1,1906
T05C12.5.1,569
T05C12.5.2,541
T05C12.6a.1,2275
T05C12.6a.2,2331
T05C12.6b.1,2200
T05C12.6c.1,2079
T05C12.7.1,1868
T05C12.7.2,1791
T05C12.8.1,1257
T05C12.9.1,947
T05C3.2.1,5382
T05C3.4.1,1404
T05C3.5.1,1536
T05C3.5.2,1468
T05C3.5.3,1601
T05C3.5.4,1587
T05C3.6a.1,1663
T05C3.6b.1,757
T05C3.7.1,993
T05C3.8.1,951
T05C7.4.1,490
T05C7.5.1,156
T05C7.7.1,117
T05C7.8.1,162
T05C7.9.1,105
T05D4.1.1,1253
T05D4.1.2,1306
T05D4.2.1,1186
T05D4.3.1,1616
T05D4.4a.1,2095
T05D4.4b.1,1885
T05D4.5.1,1548
T05E11.1.1,814
T05E11.2a.1,881
T05E11.2a.2,922
T05E11.2b.1,1096
T05E11.3a.1,2653
T05E11.3a.2,2591
T05E11.3a.3,2534
T05E11.3b.1,2286
T05E11.3b.2,2217
T05E11.3b.3,2166
T05E11.4a.1,1431
T05E11.4b.1,1164
T05E11.5.1,1755
T05E11.5.2,1787
T05E11.5.3,1612
T05E11.5.4,1679
T05E11.6.1,1460
T05E11.6.2,1538
T05E11.6.3,1480
T05E11.8.1,690
T05E12.1.1,1032
T05E12.2.1,912
T05E12.3.1,867
T05E12.4.1,1038
T05E12.6a.1,2083
T05E12.6b.1,2073
T05E12.6b.2,1045
T05E12.7a.1,1036
T05E12.7c.1,429
T05E12.8.1,704
T05E12.8.10,616
T05E12.8.2,725
T05E12.8.3,750
T05E12.8.4,668
T05E12.8.5,762
T05E12.8.6,362
T05E12.8.7,675
T05E12.8.8,663
T05E12.8.9,635
T05E12.9.1,927
T05E7.1.1,1468
T05E7.2.1,465
T05E7.3.1,3187
T05E7.3.2,3189
T05E7.4.1,743
T05E7.5.1,1194
T05E8.2.1,1722
T05E8.3.1,2887
T05F1.10.1,1054
T05F1.11.1,3123
T05F1.13.1,1287
T05F1.15.1,219
T05F1.1a.1,1846
T05F1.1a.2,1779
T05F1.1b.1,1860
T05F1.2.1,1958
T05F1.3.1,541
T05F1.3.2,616
T05F1.3.3,497
T05F1.4.1,830
T05F1.5.1,1266
T05F1.5.2,1243
T05F1.6.1,4022
T05F1.6.2,4399
T05F1.7.1,1392
T05F1.8.1,1354
T05F1.8.2,1305
T05F1.9.1,1213
T05G11.1a.1,1816
T05G11.1b.1,1657
T05G11.2.1,855
T05G11.3.1,1065
T05G11.6.1,1035
T05G11.7.1,1026
T05G5.10a.1,674
T05G5.10b.1,529
T05G5.10c.1,248
T05G5.11.1,348
T05G5.12.1,397
T05G5.1a.1,1502
T05G5.1b.1,805
T05G5.2.1,638
T05G5.3.1,1185
T05G5.3.2,1225
T05G5.4.1,600
T05G5.5a.1,974
T05G5.5b.1,818
T05G5.5c.1,380
T05G5.5d.1,981
T05G5.6.1,1127
T05G5.6.2,1132
T05G5.6.3,1166
T05G5.7a.1,826
T05G5.7b.1,699
T05G5.8a.1,2550
T05G5.8a.2,2838
T05G5.8a.3,2538
T05G5.8b.1,2166
T05G5.8b.2,1866
T05G5.9a.1,2162
T05G5.9b.1,2151
T05H10.1.1,4406
T05H10.2.1,1237
T05H10.2.2,1279
T05H10.3.1,672
T05H10.4a.1,1578
T05H10.4b.1,1482
T05H10.5a.1,3204
T05H10.5a.2,3133
T05H10.5b.1,3218
T05H10.5b.2,3136
T05H10.5c.1,3201
T05H10.5c.2,3130
T05H10.6a.1,1610
T05H10.6a.2,1457
T05H10.6a.3,1607
T05H10.6a.4,1944
T05H10.6b.1,1637
T05H10.6b.2,1484
T05H10.7a.1,2645
T05H10.7b.1,2414
T05H10.7b.2,2649
T05H10.8.1,1421
T05H4.1.1,1393
T05H4.10.1,1512
T05H4.10.2,1526
T05H4.11a.1,1145
T05H4.11a.2,1165
T05H4.11b.1,1674
T05H4.12.1,542
T05H4.12.2,474
T05H4.12.3,595
T05H4.12.4,672
T05H4.12.5,691
T05H4.13a.1,1582
T05H4.13a.2,1595
T05H4.13b.1,1920
T05H4.13b.2,1933
T05H4.13c.1,2298
T05H4.13c.2,2311
T05H4.13d.1,2207
T05H4.13d.2,2150
T05H4.13d.3,2220
